date,product_id,product_name,category,supplier,lead_time_days,reorder_point,promotion,price,sales_units,stock_available
2024-11-16,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,18,200
2024-11-17,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,11,189
2024-11-18,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,25,164
2024-11-19,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,23,141
2024-11-20,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,11,130
2024-11-21,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,9,121
2024-11-22,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,15,106
2024-11-23,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,22,84
2024-11-24,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,14,70
2024-11-25,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,18,52
2024-11-26,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,16,36
2024-11-27,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,14,22
2024-11-28,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,16,6
2024-11-29,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,16,246
2024-11-30,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,17,485
2024-12-01,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,17,468
2024-12-02,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,19,449
2024-12-03,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,26,423
2024-12-04,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,12,411
2024-12-05,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,16,395
2024-12-06,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,23,372
2024-12-07,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,14,358
2024-12-08,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,17,341
2024-12-09,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,15,326
2024-12-10,MED003,Amoxicilina,Antibiotico,ProvB,2,35,1,11.7,22,304
2024-12-11,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,17,287
2024-12-12,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,27,260
2024-12-13,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,16,244
2024-12-14,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,23,221
2024-12-15,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,15,206
2024-12-16,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,17,189
2024-12-17,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,10,179
2024-12-18,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,19,160
2024-12-19,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,14,146
2024-12-20,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,22,124
2024-12-21,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,17,107
2024-12-22,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,13,94
2024-12-23,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,23,71
2024-12-24,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,24,47
2024-12-25,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,19,28
2024-12-26,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,16,12
2024-12-27,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,13,255
2024-12-28,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,23,488
2024-12-29,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,14,474
2024-12-30,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,11,463
2024-12-31,MED003,Amoxicilina,Antibiotico,ProvB,2,35,0,12.72,22,441
2024-01-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,17,226
2024-01-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,219
2024-01-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,212
2024-01-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,12,200
2024-01-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,193
2024-01-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,184
2024-01-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,174
2024-01-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,4,170
2024-01-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,8,162
2024-01-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,13.8,8,154
2024-01-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,145
2024-01-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,14,131
2024-01-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,13.8,10,121
2024-01-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,111
2024-01-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,102
2024-01-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,95
2024-01-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,12,83
2024-01-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,74
2024-01-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,12,62
2024-01-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,53
2024-01-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,44
2024-01-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,16,28
2024-01-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,17
2024-01-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,5,12
2024-01-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,149
2024-01-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,284
2024-01-27,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,273
2024-01-28,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,264
2024-01-29,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,5,259
2024-01-30,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,5,254
2024-01-31,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,243
2024-02-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,6,237
2024-02-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,228
2024-02-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,8,220
2024-02-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,211
2024-02-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,200
2024-02-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,12,188
2024-02-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,8,180
2024-02-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,173
2024-02-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,5,168
2024-02-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,5,163
2024-02-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,12,151
2024-02-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,140
2024-02-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,129
2024-02-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,3,126
2024-02-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,13,113
2024-02-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,13.8,9,104
2024-02-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,94
2024-02-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,8,86
2024-02-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,76
2024-02-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,8,68
2024-02-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,61
2024-02-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,52
2024-02-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,45
2024-02-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,13.8,10,35
2024-02-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,25
2024-02-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,18
2024-02-27,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,12,6
2024-02-28,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,15,135
2024-02-29,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,13,266
2024-03-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,256
2024-03-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,246
2024-03-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,235
2024-03-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,18,217
2024-03-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,13.8,9,208
2024-03-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,199
2024-03-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,14,185
2024-03-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,178
2024-03-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,171
2024-03-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,160
2024-03-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,12,148
2024-03-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,138
2024-03-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,129
2024-03-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,120
2024-03-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,13.8,11,109
2024-03-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,100
2024-03-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,16,84
2024-03-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,74
2024-03-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,13,61
2024-03-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,13,48
2024-03-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,10,38
2024-03-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,27
2024-03-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,6,21
2024-03-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,12,9
2024-03-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,13.8,9,0
2024-03-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,7,137
2024-03-27,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,270
2024-03-28,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,8,262
2024-03-29,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,253
2024-03-30,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,9,244
2024-03-31,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.0,11,233
2024-04-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,6,227
2024-04-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,219
2024-04-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,5,214
2024-04-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,206
2024-04-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,197
2024-04-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,15,182
2024-04-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,7,175
2024-04-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,16,159
2024-04-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,7,152
2024-04-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,142
2024-04-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,4,138
2024-04-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,128
2024-04-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,120
2024-04-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,6,114
2024-04-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,106
2024-04-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,12,94
2024-04-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,14.08,9,85
2024-04-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,16,69
2024-04-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,11,58
2024-04-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,7,51
2024-04-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,43
2024-04-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,7,36
2024-04-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,14,22
2024-04-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,14
2024-04-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,6,8
2024-04-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,11,141
2024-04-27,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,276
2024-04-28,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,267
2024-04-29,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,259
2024-04-30,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,249
2024-05-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,236
2024-05-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,5,231
2024-05-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,6,225
2024-05-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,215
2024-05-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,206
2024-05-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,196
2024-05-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,183
2024-05-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,173
2024-05-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,2,171
2024-05-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,11,160
2024-05-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,6,154
2024-05-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,144
2024-05-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,5,139
2024-05-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,130
2024-05-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,117
2024-05-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,109
2024-05-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,96
2024-05-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,7,89
2024-05-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,6,83
2024-05-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,70
2024-05-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,15,55
2024-05-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,45
2024-05-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,14.08,10,35
2024-05-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,26
2024-05-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,12,14
2024-05-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,4
2024-05-27,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,138
2024-05-28,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,272
2024-05-29,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,5,267
2024-05-30,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,5,262
2024-05-31,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,253
2024-06-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,14,239
2024-06-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,226
2024-06-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,216
2024-06-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,203
2024-06-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,194
2024-06-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,186
2024-06-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,14,172
2024-06-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,15,157
2024-06-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,149
2024-06-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,141
2024-06-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,18,123
2024-06-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,110
2024-06-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,97
2024-06-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,7,90
2024-06-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,20,70
2024-06-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,10,60
2024-06-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,52
2024-06-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,17,35
2024-06-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,26
2024-06-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,16,10
2024-06-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,8,2
2024-06-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,12,134
2024-06-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,6,272
2024-06-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,11,261
2024-06-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,14,247
2024-06-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,21,226
2024-06-27,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,9,217
2024-06-28,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,13,204
2024-06-29,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,11,193
2024-06-30,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.3,11,182
2024-07-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,15,167
2024-07-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,20,147
2024-07-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,13,134
2024-07-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,11,123
2024-07-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,16,107
2024-07-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,98
2024-07-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,18,80
2024-07-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,22,58
2024-07-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,16,42
2024-07-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,12,30
2024-07-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,20
2024-07-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,13,7
2024-07-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,7,0
2024-07-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,135
2024-07-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,8,271
2024-07-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,261
2024-07-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,14,247
2024-07-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,13,234
2024-07-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,16,218
2024-07-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,209
2024-07-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,14,195
2024-07-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,13,182
2024-07-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,173
2024-07-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,12,161
2024-07-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,155
2024-07-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,14,141
2024-07-27,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,20,121
2024-07-28,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,111
2024-07-29,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,15,96
2024-07-30,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,13,83
2024-07-31,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,18,65
2024-08-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,59
2024-08-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,7,52
2024-08-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,14.35,6,46
2024-08-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,11,35
2024-08-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,15,20
2024-08-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,14.35,10,10
2024-08-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,8,2
2024-08-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,14.35,7,139
2024-08-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,4,279
2024-08-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,13,266
2024-08-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,11,255
2024-08-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,245
2024-08-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,5,240
2024-08-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,11,229
2024-08-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,8,221
2024-08-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,7,214
2024-08-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,204
2024-08-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,198
2024-08-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,7,191
2024-08-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,185
2024-08-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,179
2024-08-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,169
2024-08-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,5,164
2024-08-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,7,157
2024-08-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,151
2024-08-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,8,143
2024-08-27,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,12,131
2024-08-28,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,5,126
2024-08-29,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,12,114
2024-08-30,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,104
2024-08-31,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,98
2024-09-01,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,92
2024-09-02,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,82
2024-09-03,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,72
2024-09-04,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,12,60
2024-09-05,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,7,53
2024-09-06,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,13,40
2024-09-07,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,34
2024-09-08,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,11,23
2024-09-09,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,14.35,10,13
2024-09-10,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,6,7
2024-09-11,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,142
2024-09-12,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,8,278
2024-09-13,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,269
2024-09-14,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,8,261
2024-09-15,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,11,250
2024-09-16,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,4,246
2024-09-17,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,236
2024-09-18,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,227
2024-09-19,MED004,Azitromicina,Antibiotico,ProvB,2,19,1,14.35,10,217
2024-09-20,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,208
2024-09-21,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,199
2024-09-22,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,10,189
2024-09-23,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,8,181
2024-09-24,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,11,170
2024-09-25,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,3,167
2024-09-26,MED004,Azitromicina,Antibiotico,ProvB,2,19,0,15.6,9,158
